rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,charging_entries_period,average_wait_min_per_charging_session,average_service_min_per_charging_session,average_station_delay_min_per_charging_session,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
734,focus_ea7794b77f,BIHMH gen 72 focus / mip_intensify,24999702.0,298.0,4,C1;C4;C5;C7,2379,237608.67352823997,10368.37352823999,227240.3,6360523.309577934,6333907.361920307,0.00012243632644329743,26615.947535190357,351.893818125,3.479354286349114e-07,75.63630323774491,75.63630358568034,0.0,237659.06596764998,10418.76596765,10319.314334637293,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.41774143172061445,0.0,0,0
735,focus_1d529f435e,BIHMH gen 81 focus / station_prune_fix,24999991.52,8.480000000447035,2,C4;C5,2517,237866.81896716997,9934.528967170001,227932.28999999998,6361727.397727246,6338513.036890849,6.0038684988075994e-06,23214.360830393638,325.02121632750004,1.847223564863514e-08,71.42413991523011,71.42413993370235,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4879606685036995,0.0,0,0
736,focus_1392cdb628,BIHMH gen 8 focus / station_capacity_fix,24999732.8,267.19999999925494,4,C2;C4;C5;C7,1931,235533.58653284246,9804.416532842466,225729.16999999998,6362147.330341804,6333951.464424261,2285.114284891494,25910.751632651176,332.3756783775,6.875094760381793,77.95622038030925,84.83131514069105,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9453070465641475,0.0,0,0
737,focus_1392cdb628,BIHMH gen 2 focus / station_prune_fix,24999991.52,8.480000000447035,2,C4;C5,1685,235530.74102641494,9801.571026414964,225729.16999999998,6363061.02332585,6339528.2728448715,1.0974220706531408e-05,23532.75047000464,329.5301719500001,3.330262792505851e-08,71.41303732750544,71.41303736080806,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.49545146601962914,0.0,0,0
738,focus_ea7794b77f,BIHMH gen 74 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2400,237608.67352823997,10368.37352823999,227240.3,6363607.92508754,6337673.267553516,1.1641639060877373e-05,25934.65752238305,351.8938181250003,3.308281777414462e-08,73.7002362262883,73.70023625937111,0.0,237659.06596764998,10418.76596765,10319.314334637293,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4825452999023642,0.0,0,0
739,focus_1392cdb628,BIHMH gen 1 focus / station_prune_fix,24999771.28,228.7199999988079,2,C4;C5,1677,235530.74102641494,9801.571026414964,225729.16999999998,6363614.236543585,6340080.504837626,1.094099464023442e-05,23533.73169501742,329.5301719500002,3.320179932384007e-08,71.4160149759768,71.4160150091786,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4954517414730427,0.0,0,0
740,focus_ea7794b77f,BIHMH gen 71 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2363,237608.67352823997,10368.37352823999,227240.3,6364471.72927875,6339165.738025002,1.2557612772649808e-05,25305.99124118956,351.89381812499994,3.5685801016797304e-08,71.91371356288035,71.91371359856615,0.0,237659.06596764998,10418.76596765,10319.314334637293,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48254537899972316,0.0,0,0
741,focus_1392cdb628,BIHMH gen 7 focus / crossover_fix,24999574.16,425.839999999851,3,C4;C5;C7,1835,235533.58653284246,9804.416532842466,225729.16999999998,6364559.281847537,6340558.695152211,2.4950194630670632e-06,24000.58669283081,332.37567837750015,7.506624658117467e-09,72.20921461519161,72.20921462269824,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.478501803748942,0.0,0,0
742,focus_ea7794b77f,BIHMH gen 71 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2374,237608.67352823997,10368.37352823999,227240.3,6366190.670652487,6340881.408849302,1.2575180559392091e-05,25309.261790610457,351.8938181250001,3.57357245614503e-08,71.92300770006727,71.923007735803,0.0,237659.06596764998,10418.76596765,10319.314334637293,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48254505195842645,0.0,0,0
743,focus_1392cdb628,BIHMH gen 5 focus / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,1746,235533.58653284246,9804.416532842466,225729.16999999998,6366361.278729875,6341631.505476114,2.4247222543973625e-06,24729.77325133467,332.37567837750004,7.295125402176547e-09,74.40307718077827,74.4030771880734,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4785019409579645,0.0,0,0
744,focus_1d529f435e,BIHMH gen 80 focus / mip_intensify,24999444.0,556.0,2,C4;C7,2521,237869.42733688498,9937.137336885,227932.28999999998,6366376.709990528,6339428.1738037225,0.009020460278172368,26948.527166345975,311.31073370149994,2.897574449463612e-05,86.56472215373579,86.56475112948029,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.6008870898331065,0.0,0,0
745,focus_1392cdb628,BIHMH gen 4 focus / add_fix,24999353.92,646.0799999982119,3,C4;C5;C7,1729,235533.58653284246,9804.416532842466,225729.16999999998,6368532.763069286,6344540.831085884,2.4819323913783495e-06,23991.931980920293,332.3756783774998,7.467250321966892e-09,72.1831756704868,72.18317567795405,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4785020213862747,0.0,0,0
746,focus_1d529f435e,BIHMH gen 83 focus / mip_intensify,24999574.16,425.839999999851,3,C4;C5;C7,2366,237869.42733688498,9937.137336885,227932.28999999998,6369148.706880823,6345501.19950604,1.3558340133436602e-06,23647.50737342747,327.62958604250025,4.1383137271607115e-09,72.17756997794426,72.17756998208257,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4713780102232824,0.0,0,0
747,focus_1d529f435e,BIHMH gen 83 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2404,237869.42733688498,9937.137336885,227932.28999999998,6369383.192934522,6345007.161264248,1.3089243042389547e-06,24376.03166896597,327.6295860425003,3.9951346276436716e-09,74.40119179530964,74.40119179930478,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4713779921836093,0.0,0,0
748,focus_ea7794b77f,BIHMH gen 73 focus / station_capacity_fix,24999953.04,46.96000000089407,4,C2;C4;C5;C7,2356,237608.67352823997,10368.37352823999,227240.3,6369652.3397272965,6335249.076276071,7159.519682277827,27243.74376894721,351.89381812500005,20.34568188900271,77.42035342965207,97.76603531865477,0.0,237659.06596764998,10418.76596765,10319.314334637293,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9781571169952858,0.0,0,0
749,focus_1392cdb628,BIHMH gen 2 focus / remove_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1725,235533.58653284246,9804.416532842466,225729.16999999998,6370238.989474998,6346250.131289617,2.48285692760989e-06,23988.858182897493,332.3756783775002,7.470031922100966e-09,72.17392770734511,72.17392771481515,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47850214897406074,0.0,0,0
750,focus_1392cdb628,BIHMH gen 5 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1729,235533.58653284246,9804.416532842466,225729.16999999998,6370390.283458437,6346398.965159923,2.4813879211263064e-06,23991.318296033096,332.3756783774999,7.465612204958145e-09,72.18132931130012,72.18132931876573,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4785018106081769,0.0,0,0
751,focus_1392cdb628,BIHMH gen 4 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1724,235533.58653284246,9804.416532842466,225729.16999999998,6370804.8279655725,6346814.22093926,2.485209329064984e-06,23990.607023828034,332.3756783775,7.477109459983938e-09,72.17918934664164,72.17918935411875,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47850211774596263,0.0,0,0
752,focus_1392cdb628,BIHMH gen 4 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1745,235533.58653284246,9804.416532842466,225729.16999999998,6370831.766751444,6346845.409333602,2.480039619883799e-06,23986.357415362145,332.3756783775,7.461555646881785e-09,72.16640378878544,72.166403796247,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47850234469851266,0.0,0,0
753,focus_1d529f435e,BIHMH gen 87 focus / crossover_fix,24999574.16,425.839999999851,3,C4;C5;C7,2355,237869.42733688498,9937.137336885,227932.28999999998,6371070.771082908,6347423.0685736295,1.352308805025331e-06,23647.70250792627,327.6295860425004,4.127553989736166e-09,72.1781655728084,72.17816557693595,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47137800727077467,0.0,0,0
754,focus_1392cdb628,BIHMH gen 4 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1717,235533.58653284246,9804.416532842466,225729.16999999998,6371312.850268267,6347322.708867303,2.4818769734405165e-06,23990.14139848205,332.3756783774999,7.467083589135825e-09,72.17778844586499,72.17778845333207,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47850191017886134,0.0,0,0
755,focus_1d529f435e,BIHMH gen 81 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2398,237869.42733688498,9937.137336885,227932.28999999998,6371427.416031422,6347055.132392017,1.303612324082184e-06,24372.283638100682,327.62958604250036,3.9789212562539405e-09,74.38975195280163,74.38975195678056,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47137763551706274,0.0,0,0
756,focus_1392cdb628,BIHMH gen 2 focus / crossover_fix,24999353.92,646.0799999982119,3,C4;C5;C7,1713,235533.58653284246,9804.416532842466,225729.16999999998,6371487.437183478,6347496.774407297,2.4820712857935575e-06,23990.662773698972,332.3756783774999,7.467668205778022e-09,72.17935707814117,72.17935708560883,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4785018934075486,0.0,0,0
757,focus_1392cdb628,BIHMH gen 6 focus / remove_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1738,235533.58653284246,9804.416532842466,225729.16999999998,6371549.28298966,6347558.683942003,2.4838210217894887e-06,23990.599045173585,332.3756783775001,7.472932538007356e-09,72.17916534171295,72.17916534918588,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47850165386553584,0.0,0,0
758,focus_1392cdb628,BIHMH gen 2 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1713,235533.58653284246,9804.416532842466,225729.16999999998,6371560.594016176,6347570.449173258,2.4819357441338125e-06,23990.144840435976,332.37567837750004,7.467260409213581e-09,72.17779880147805,72.17779880894531,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47850189686450406,0.0,0,0
759,focus_1d529f435e,BIHMH gen 86 focus / crossover_fix,24999353.92,646.0799999982119,3,C4;C5;C7,2355,237869.42733688498,9937.137336885,227932.28999999998,6371698.266856445,6348050.632936074,1.352295114676158e-06,23647.63391901788,327.62958604250014,4.12751220367729e-09,72.17795622386285,72.17795622799036,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4713780085382299,0.0,0,0
760,focus_1392cdb628,BIHMH gen 3 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1717,235533.58653284246,9804.416532842466,225729.16999999998,6371722.592097097,6347731.293992285,2.482125717621982e-06,23991.29810233002,332.37567837750004,7.467831971757197e-09,72.18126855564199,72.18126856310982,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47850215363149773,0.0,0,0
761,focus_1392cdb628,BIHMH gen 5 focus / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1736,235533.58653284246,9804.416532842466,225729.16999999998,6371765.5541766,6347774.566824252,2.482519282309894e-06,23990.987349864892,332.37567837750004,7.46901606768694e-09,72.18033361218691,72.18033361965593,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4785018230656406,0.0,0,0
762,focus_1d529f435e,BIHMH gen 83 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2355,237869.42733688498,9937.137336885,227932.28999999998,6371777.82994528,6348130.203647181,1.3523389128667547e-06,23647.626296746414,327.62958604250025,4.127645885714756e-09,72.17793295895699,72.17793296308463,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47137801223784315,0.0,0,0
763,focus_1d529f435e,BIHMH gen 82 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2355,237869.42733688498,9937.137336885,227932.28999999998,6371781.606671774,6348133.95292354,1.3523386322499485e-06,23647.653746881228,327.6295860425003,4.12764502920845e-09,72.17801674301063,72.17801674713827,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47137800854302225,0.0,0,0
764,focus_1d529f435e,BIHMH gen 84 focus / crossover_fix,24999353.92,646.0799999982119,3,C4;C5;C7,2354,237869.42733688498,9937.137336885,227932.28999999998,6371795.808102817,6348148.066634156,1.35201402376062e-06,23647.74146730904,327.6295860425003,4.126654250282622e-09,72.17828448570404,72.17828448983069,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47137800856706874,0.0,0,0
765,focus_1d529f435e,BIHMH gen 82 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2355,237869.42733688498,9937.137336885,227932.28999999998,6371800.92943971,6348153.281176237,1.3523399813012678e-06,23647.648262121147,327.62958604250025,4.127649146819853e-09,72.17800000227562,72.17800000640327,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4713780112833341,0.0,0,0
766,focus_1392cdb628,BIHMH gen 3 focus / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,1734,235533.58653284246,9804.416532842466,225729.16999999998,6371828.797095479,6347101.3888692595,2.4245563706372622e-06,24727.408223795257,332.37567837750004,7.294626317042189e-09,74.39596165550591,74.39596166280054,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47850203180117035,0.0,0,0
767,focus_1d529f435e,BIHMH gen 87 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2355,237869.42733688498,9937.137336885,227932.28999999998,6371864.132809437,6348216.388347305,1.352338912440282e-06,23647.744460778842,327.6295860425002,4.127645884413065e-09,72.17829362245463,72.17829362658227,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4713780121793887,0.0,0,0
768,focus_1d529f435e,BIHMH gen 88 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2354,237869.42733688498,9937.137336885,227932.28999999998,6371882.5601400295,6348234.79881544,1.3520575076322818e-06,23647.76132323684,327.6295860425001,4.126786972947226e-09,72.178345090511,72.17834509463779,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47137800857186096,0.0,0,0
769,focus_1d529f435e,BIHMH gen 80 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2354,237869.42733688498,9937.137336885,227932.28999999998,6371890.1413793,6348242.281578504,1.3520567030843163e-06,23647.85979944332,327.6295860425001,4.1267845172838805e-09,72.1786456622868,72.17864566641359,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4713780131042824,0.0,0,0
770,focus_1392cdb628,BIHMH gen 5 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1715,235533.58653284246,9804.416532842466,225729.16999999998,6371960.614636682,6347970.359944589,2.4815660992647385e-06,23990.254689610516,332.3756783775001,7.466148279496753e-09,72.17812929850801,72.17812930597415,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4785019142969508,0.0,0,0
771,focus_1392cdb628,BIHMH gen 6 focus / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1736,235533.58653284246,9804.416532842466,225729.16999999998,6372043.634109859,6348052.916094743,2.483041567906674e-06,23990.71801263369,332.3756783775002,7.470587438971771e-09,72.17952327241558,72.17952327988617,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4785018118481006,0.0,0,0
772,focus_1d529f435e,BIHMH gen 88 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2358,237869.42733688498,9937.137336885,227932.28999999998,6372052.01235302,6347660.458165911,1.3249936510025965e-06,24391.554185783843,327.62958604250025,4.044181928156872e-09,74.44857004647852,74.4485700505227,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47137801722836536,0.0,0,0
773,focus_1d529f435e,BIHMH gen 84 focus / crossover_fix,24999574.16,425.839999999851,3,C4;C5;C7,2355,237869.42733688498,9937.137336885,227932.28999999998,6372103.37447176,6347710.419556514,1.32471185542153e-06,24392.954913921443,327.62958604249997,4.043321823962776e-09,74.45284538728197,74.45284539132528,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4713780180948018,0.0,0,0
774,focus_1d529f435e,BIHMH gen 84 focus / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2361,237869.42733688498,9937.137336885,227932.28999999998,6372131.860154005,6347744.126785445,1.3285659737354599e-06,24387.73336723083,327.6295860425,4.055085469488457e-09,74.43690803939562,74.4369080434507,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4713780168678537,0.0,0,0
775,focus_1d529f435e,BIHMH gen 83 focus / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,2357,237869.42733688498,9937.137336885,227932.28999999998,6372179.2126022475,6347787.661698924,1.324945753831126e-06,24391.550901998136,327.6295860425,4.0440357350976674e-09,74.44856002361786,74.4485600276619,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4713780172233191,0.0,0,0
776,focus_1392cdb628,BIHMH gen 3 focus / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1719,235533.58653284246,9804.416532842466,225729.16999999998,6372529.390173794,6348540.204062054,2.4793456147391872e-06,23989.186109261085,332.37567837749987,7.45946763265644e-09,72.17491432094218,72.17491432840164,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47850188820273665,0.0,0,0
777,focus_1392cdb628,BIHMH gen 2 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1712,235533.58653284246,9804.416532842466,225729.16999999998,6372563.74922429,6348572.993102041,2.4820747507756747e-06,23990.756119767277,332.3756783775001,7.46767863067473e-09,72.17963792320404,72.17963793067172,0.0,235583.60739681,9854.437396809999,9760.372524388711,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4785018932953008,0.0,0,0
778,focus_1d529f435e,BIHMH gen 81 focus / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2360,237869.42733688498,9937.137336885,227932.28999999998,6372661.492369414,6348273.644078014,1.3280516932126712e-06,24387.8482900717,327.62958604249997,4.05351576838484e-09,74.43725881003958,74.4372588140931,0.0,237918.34746300997,9986.05746301,9890.736220058701,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47137802027806525,0.0,0,0
